AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4636,-60,3132,4783,-1886,-1688,4928,-3298,1032,-949,513,136,-344,566,7872,170,-1176,47,5.07,645,3273,0.0
4244,22,2922,5558,-2117,-1803,4868,-3048,1130,-633,-629,363,-846,942,8294,322,-1554,257,5.08,533,2708,0.1
4068,754,2864,5679,-3550,-1943,4680,-2766,1176,-526,-1351,593,-2460,2046,7932,359,-1399,461,5.07,606,3075,0.1
4524,2292,2132,5800,-4544,-2124,4840,-3222,630,-144,-2920,917,-1850,1926,8404,433,-1266,1144,5.08,533,2708,0.2
4412,3928,1782,5141,-5001,-2495,4644,-4126,-94,122,-3975,935,-1614,826,7770,371,-1099,1281,5.07,616,3124,0.2
5416,5854,1614,3638,-5230,-3134,5092,-5226,-1730,1106,-4691,1428,-1468,468,7426,50,-986,1250,5.08,543,2758,0.3
5472,6796,1248,2383,-5034,-3449,4802,-5502,-2294,1633,-5031,1733,-1694,860,7134,-87,-871,1292,5.08,606,3081,0.3
5488,8156,1028,720,-4944,-3784,4592,-5682,-2850,2065,-5291,2312,-1376,1116,6964,-182,-800,1490,5.07,621,3149,0.4
5684,10018,602,-2569,-4299,-4281,4392,-5932,-4088,2818,-4666,2896,-1334,706,6972,-285,-748,1655,5.08,528,2683,0.4
5982,10026,858,-4393,-3662,-4534,4134,-6612,-4516,3449,-4451,2787,-972,366,6962,-374,-748,1651,5.07,611,3100,0.5
6012,10036,930,-6232,-2580,-4826,3492,-7496,-4290,4457,-5595,2817,-764,504,7032,-455,-802,1646,5.07,601,3050,0.5
5036,8540,2142,-9769,-1528,-4963,2602,-8412,-2458,6642,-8169,2966,-366,538,7176,-555,-966,1688,5.08,533,2708,0.6
4700,7322,2356,-11424,-824,-4986,2208,-7922,-1952,7965,-8686,3445,-86,452,7156,-577,-1087,1706,5.07,616,3124,0.6
3758,5016,2846,-12468,561,-4681,2654,-5354,-3654,7865,-7708,4408,332,238,7630,-582,-1324,1648,5.08,538,2733,0.7
3002,3944,3056,-11433,905,-4415,2624,-4230,-3670,6447,-6482,4458,544,186,7662,-571,-1487,1564,5.08,616,3130,0.7
2468,2926,3666,-9406,1097,-4146,2518,-3542,-2392,5074,-5743,4288,654,36,7566,-567,-1698,1546,5.07,606,3075,0.8
1692,4218,4468,-5750,770,-3748,1754,-5112,-538,4387,-5493,4037,786,-466,7194,-630,-2059,1556,5.08,538,2733,0.9
1520,4756,4562,-4554,553,-3711,1472,-5902,-138,4702,-5558,4256,946,-728,6746,-710,-2293,1521,5.07,611,3100,0.9
1454,5560,4774,-3724,607,-3740,1330,-5674,-958,4940,-4929,4484,758,-1010,6282,-825,-2373,1440,5.07,616,3124,0.9
1210,5900,4948,-2676,421,-3612,1688,-5454,-2518,4506,-3815,4782,762,-1342,6304,-1026,-2541,1349,5.08,538,2733,1.0
1508,6150,4932,-1720,415,-3433,1642,-5612,-2318,3940,-3366,4684,990,-1722,6536,-1072,-2615,1236,5.08,601,3056,1.0
1322,6584,5324,356,286,-2879,1462,-7140,-326,4322,-3426,4607,2148,-3274,7580,-1083,-2880,621,5.07,547,2777,1.1
