AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-952,13464,5796,-3230,-4787,-5049,7872,-9770,-11470,-486,7506,143,376,-6972,7366,-1680,2242,-6588,5.08,342,1739,0.0
-136,13018,5214,-4060,-5241,-5030,5522,-9566,-11204,-631,8845,59,-724,-6230,8450,-2072,2546,-7479,5.08,352,1789,0.1
246,12978,4922,-4668,-5125,-5258,4068,-9346,-10450,-842,9332,-103,-1470,-5340,9022,-2182,2681,-7883,5.07,406,2058,0.1
614,12438,4202,-5088,-5219,-5466,2736,-9186,-9442,-1019,9520,-223,-2330,-3714,10240,-2150,2843,-8122,5.07,396,2008,0.1
1056,11998,3146,-5366,-5107,-5836,852,-9034,-9028,-1081,9346,-262,-3036,-1312,11246,-1808,3123,-8349,5.08,352,1789,0.2
1088,11662,2642,-5259,-4809,-6120,-370,-8744,-8572,-1365,9199,-313,-2372,-1134,11056,-1623,3035,-8442,5.07,396,2008,0.2
598,11524,2114,-4974,-5192,-6425,-948,-9178,-8234,-1540,9529,992,-1604,-1906,9436,-1607,2760,-8501,5.07,396,2008,0.2
848,11472,1742,-4346,-5880,-6654,-2198,-8116,-7490,-2783,8410,-542,-1602,-2696,7630,-1727,2625,-8699,5.08,352,1789,0.3
966,11314,1114,-4163,-6450,-6509,-2250,-8036,-6682,-2978,8310,-461,-1898,-2456,7130,-1723,2612,-8725,5.07,396,2008,0.3
1416,10912,708,-4195,-6632,-6383,-2188,-7468,-6364,-2579,8591,-72,-1926,-2044,6718,-1673,2574,-8656,5.07,396,2008,0.3
2182,10544,284,-4250,-6665,-6020,-2286,-6430,-5702,-2358,8078,-326,-1644,-1810,6196,-1514,2522,-8606,5.08,347,1764,0.4
2606,10128,126,-4176,-6560,-5544,-2240,-5922,-5748,-2326,8072,22,-1578,-1896,6190,-1411,2529,-8726,5.08,391,1988,0.4
2598,9802,352,-4094,-5926,-5148,-1884,-5836,-5646,-2738,7879,297,-1622,-1830,6698,-1293,2475,-8886,5.06,406,2054,0.4
1258,9354,340,-4078,-5627,-4820,-762,-6668,-5462,-3429,7289,197,-2120,-1652,7362,-1041,2507,-9087,5.08,352,1789,0.5
