AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-5924,3290,-604,-1173,570,1244,-6006,-3590,404,-1750,-858,160,-4,-2408,5558,-58,55,519,5.08,415,2112,0.0
-6334,2100,-226,-388,-97,1065,-5904,-3150,354,-563,-654,592,-198,-3032,6054,7,122,510,5.08,381,1938,0.1
-6126,2800,-520,-141,-702,951,-6048,-3076,320,-176,-558,798,-90,-3368,6086,1,187,425,5.07,435,2207,0.1
-5894,2240,-322,332,-1262,659,-6350,-2656,-60,235,-507,1087,-52,-3748,6496,-86,306,270,5.08,391,1988,0.1
-6130,2640,-576,955,-1178,572,-6656,-2630,-70,372,-502,1249,-146,-3496,6796,-175,278,275,5.07,440,2232,0.2
-6622,3756,-1226,1468,-1414,211,-7328,-2686,384,168,-139,1373,-484,-2952,6688,-237,366,270,5.08,386,1963,0.2
-6692,4064,-1290,1388,-1371,-51,-7762,-3122,416,174,-76,1382,-554,-2932,6584,-234,374,256,5.06,455,2302,0.2
-6646,4422,-1760,753,-1349,-622,-7926,-3094,508,203,-146,1097,-244,-2900,6894,-132,433,107,5.08,386,1963,0.3
-6638,4218,-2088,369,-1380,-797,-7714,-3244,658,226,-236,1023,-296,-3012,6500,-78,459,53,5.07,450,2281,0.3
-6698,4098,-2268,57,-1383,-869,-7214,-3422,924,430,-369,789,-508,-3170,6258,-66,465,31,5.07,450,2281,0.3
-6590,3888,-2332,-147,-1449,-787,-7134,-2336,1024,260,-213,509,-836,-4050,6438,-158,505,194,5.08,386,1963,0.4
-6760,3976,-2122,-150,-1317,-660,-6802,-3102,518,52,-9,442,-424,-4436,6798,-242,514,244,5.07,450,2281,0.4
-7884,4390,-1944,-274,-1116,-689,-7528,-3220,424,-196,272,55,-44,-4066,7956,-288,539,205,5.08,386,1963,0.5
-8128,4330,-1902,-254,-979,-534,-7888,-3416,304,-83,502,-65,64,-3660,8614,-300,507,229,5.07,435,2207,0.5
-8686,4276,-2232,-151,-822,-464,-8464,-3718,218,423,1086,-193,406,-2706,8980,-269,372,137,5.08,386,1963,0.5
-8754,4114,-2408,-52,-784,-416,-8986,-3886,-20,799,933,-187,396,-2494,9326,-249,202,109,5.07,450,2281,0.6
-8734,3734,-2132,304,-838,-279,-9018,-3846,-546,1355,1023,-83,386,-2406,9574,-244,17,96,5.08,386,1963,0.6
-8298,3580,-1628,549,-820,-158,-8928,-3412,-818,1315,1097,-111,446,-2368,9668,-270,-117,123,5.08,430,2186,0.6
-8172,3546,-1504,825,-888,-124,-9272,-3202,-858,1212,1070,-121,544,-2058,9340,-281,-231,139,5.07,445,2256,0.7
-7768,3700,-1034,1224,-1007,-15,-8652,-3088,-1104,813,849,-188,-180,-1196,8658,-362,-420,203,5.08,386,1963,0.7
-7678,3562,-1150,1412,-1075,17,-7654,-2680,-1354,452,967,-266,-802,-536,9186,-331,-396,298,5.07,435,2207,0.7
-7852,3688,-1626,1566,-845,-19,-8208,-2476,-1866,5,720,-171,-812,1412,9690,-168,-236,325,5.08,386,1963,0.8
-8290,3930,-1560,1562,-686,-26,-8768,-3040,-1890,-200,668,40,-516,2254,10118,-84,-232,296,5.07,445,2256,0.8
-8878,4498,-1104,1370,-625,17,-9130,-3568,-1956,-155,568,208,-714,3198,10000,-29,-374,256,5.07,450,2281,0.9
-8436,4512,-236,477,-280,-178,-8774,-3830,-1900,-1,36,709,-764,616,7222,136,-600,429,5.08,386,1963,0.9
-7400,3810,154,78,97,-123,-7910,-3866,-1840,143,-251,899,-1162,-48,6780,91,-311,419,5.07,450,2281,0.9
-6842,3222,580,-494,1172,-42,-6640,-3190,-1678,244,-465,1095,32,126,8468,77,-447,357,5.08,391,1988,1.0
-6858,3286,886,-632,1291,1,-6884,-3656,-1886,194,-370,1716,-116,516,8564,128,-726,351,5.07,440,2232,1.0
-7750,1948,1238,-1110,1893,489,-6758,-2860,-1896,-478,-327,1363,-788,484,6834,262,-480,7,5.08,381,1938,1.0
-7370,3050,1798,-985,3172,854,-6730,-3376,-2114,-623,-239,1749,-1538,1170,6066,370,-278,-76,5.07,440,2232,1.1
-7692,3650,1318,-2380,3874,-109,-5856,-2974,-1778,-1733,-508,1872,-1316,1388,6106,468,60,-230,5.08,386,1963,1.1
-7330,2996,1290,-2477,3632,-138,-5700,-3154,-1730,-2277,-848,1228,-720,1352,5936,452,97,-225,5.08,386,1963,1.1
-7272,2304,746,-2181,2189,-206,-5538,-3784,-1672,-2973,-1676,857,-586,1234,6084,374,42,141,5.07,445,2256,1.2
-6794,2120,708,-1780,1610,-42,-5426,-3956,-1656,-3013,-1036,773,-514,606,6264,312,-31,325,5.06,450,2277,1.2
-7318,1434,1508,-605,852,40,-5658,-4036,-1526,-2775,-778,812,-494,300,6114,177,97,486,5.08,386,1963,1.3
-7172,2078,2026,487,417,135,-5902,-4314,-1620,-2488,-813,726,-474,266,6052,165,211,621,5.07,440,2232,1.3
-5500,3498,2598,470,86,687,-5832,-4370,-1464,-2047,-706,855,-122,674,5734,184,37,479,5.08,391,1988,1.3
-6724,3660,2534,-411,97,-206,-5800,-4680,-1486,-1793,-727,841,-154,212,5930,178,20,469,5.07,440,2232,1.4
-6624,3326,2478,-1623,778,-339,-5628,-4236,-1158,-1225,-677,924,86,-238,6026,198,-47,394,5.08,391,1988,1.4
-6578,2886,2646,-1935,864,-384,-5348,-4222,-1158,-1038,-456,696,886,-96,6922,298,-184,283,5.07,440,2232,1.4
-6604,2264,2404,-2139,749,-241,-5292,-4220,-1130,-809,-49,896,554,-176,6596,444,-172,130,5.06,450,2277,1.5
-7348,2220,1844,-2082,918,-325,-5336,-4118,-1258,-718,41,541,866,22,8296,762,-126,-45,5.08,386,1963,1.5
-8162,2126,1384,-1851,713,-402,-5452,-3880,-1578,-826,257,354,1462,-640,11126,922,-377,-100,5.07,440,2232,1.5
-11350,2822,636,-1582,742,-614,-7250,-3666,-2346,-1204,820,240,190,-1650,10210,862,-956,-70,5.08,381,1938,1.6
-13114,2378,560,-806,516,-603,-8880,-3882,-2432,-1290,930,172,-942,-1248,9464,801,-708,-132,5.07,445,2256,1.6
-12544,4340,-816,439,-799,3,-11292,-4394,-2978,-1469,863,30,-2270,1102,9716,803,-520,11,5.08,386,1963,1.7
-11904,4470,-282,-90,-1245,-580,-11506,-4614,-3352,-1450,665,-35,-2534,1970,8726,866,-196,206,5.08,435,2211,1.7
-12278,3506,76,-528,-1596,-963,-11622,-3680,-2416,-1669,762,-199,-1700,2062,9336,941,-143,126,5.07,435,2207,1.7
-11154,2670,1756,-926,-2478,-1149,-10392,-6000,-2372,-69,360,424,-1432,628,7310,942,-1,-18,5.08,381,1938,1.8
-8778,1804,2218,-1145,-1782,-1223,-8752,-5052,-2220,654,555,11,-1160,396,6422,865,174,-2,5.06,445,2252,1.8
-6694,744,2210,-1201,-1111,-1012,-6640,-3996,-1916,1088,556,-200,650,442,6342,704,217,84,5.08,396,2012,1.9
-5850,400,1878,-806,-875,-669,-6238,-3992,-1802,1367,308,-467,628,846,6180,628,271,74,5.07,440,2232,1.9
-5172,856,1134,30,-788,-93,-5624,-3468,-1534,1423,461,-797,374,682,5364,522,81,-59,5.08,386,1963,1.9
-5322,1362,860,445,-792,104,-5918,-2888,-1756,1106,612,-945,128,696,4884,450,58,-105,5.06,450,2277,2.0
-5276,1908,450,864,-634,31,-6578,-3012,-1626,613,751,-1321,-338,774,4750,342,22,-229,5.08,391,1988,2.0
-5536,2318,192,790,-668,-189,-6592,-2944,-1670,421,760,-1370,-376,954,5628,253,53,-246,5.08,430,2186,2.0
-5810,2744,-142,459,-826,-389,-6950,-2616,-1518,158,709,-1332,-494,1116,6352,176,76,-298,5.07,440,2232,2.1
-6476,3120,-224,-624,-890,-1267,-7914,-2526,-1334,-334,270,-1028,-442,1486,7010,83,300,-298,5.08,391,1988,2.1
-7220,2120,92,-920,-1310,-1477,-7332,-2664,-1402,-485,393,-517,-496,1818,6966,56,387,-272,5.07,445,2256,2.1
-7206,3062,288,-843,-1271,-1553,-7524,-3074,-1784,-514,-148,-58,-422,1796,7556,47,385,-292,5.08,386,1963,2.2
-7240,2444,432,-672,-1228,-1409,-7394,-3132,-1734,-501,-158,130,-406,1626,7162,30,419,-299,5.06,450,2277,2.2
-7230,2340,834,199,-783,-850,-6940,-3384,-1770,-385,-456,635,-512,1866,6802,-52,446,-157,5.08,386,1963,2.3
-7148,2818,978,409,-695,-517,-7004,-3572,-1784,-301,-348,868,-332,1764,6786,-99,438,-150,5.07,440,2232,2.3
-6784,2676,1220,350,-581,-400,-6862,-3466,-1734,-219,-359,1034,-310,1856,6918,-131,441,-172,5.07,445,2256,2.3
-7068,2182,2090,850,-80,54,-6984,-3594,-1912,-19,-486,1076,-120,1708,6766,-77,426,-276,5.08,386,1963,2.4
-7108,3300,2336,316,-255,162,-6934,-3578,-1954,90,-560,1051,-198,1558,6746,-53,455,-370,5.07,440,2232,2.4
-7082,1874,2862,-867,516,3,-7212,-3438,-1994,104,-527,948,-134,1928,7422,-66,556,-600,5.08,381,1938,2.4
-7442,1814,2696,-799,740,165,-7676,-3406,-1904,11,-374,942,88,2198,7886,-80,518,-681,5.07,440,2232,2.5
-8538,2764,2368,-461,565,497,-8672,-3540,-1968,-315,-533,702,502,2252,8668,-65,483,-818,5.06,518,2623,2.5
