mean_AcX 1,mean_AcX 2,mean_AcX 3,mean_AcY 1,mean_AcY 2,mean_AcY 3,mean_AcZ 1,mean_AcZ 2,mean_AcZ 3,mean_GyX 1,mean_GyX 2,mean_GyX 3,mean_GyY 1,mean_GyY 2,mean_GyY 3,mean_GyZ 1,mean_GyZ 2,mean_GyZ 3,std_AcX 1,std_AcX 2,std_AcX 3,std_AcY 1,std_AcY 2,std_AcY 3,std_AcZ 1,std_AcZ 2,std_AcZ 3,std_GyX 1,std_GyX 2,std_GyX 3,std_GyY 1,std_GyY 2,std_GyY 3,std_GyZ 1,std_GyZ 2,std_GyZ 3,max_AcX 1,max_AcX 2,max_AcX 3,max_AcY 1,max_AcY 2,max_AcY 3,max_AcZ 1,max_AcZ 2,max_AcZ 3,max_GyX 1,max_GyX 2,max_GyX 3,max_GyY 1,max_GyY 2,max_GyY 3,max_GyZ 1,max_GyZ 2,max_GyZ 3,activity
0.3756126818316753,0.09299645265213123,-0.20083155810533598,-0.1657317948252105,0.11436721314110723,0.08996946303189207,0.053683044284278295,-0.48268045130762405,-0.02047932544569159,0.024157301465404773,0.014212339616513133,-0.05415047899117348,-0.023551284311060995,0.019892357709747083,0.08059516291844881,0.0004950738525871296,-0.024994397086355587,0.02521242443639383,0.6011911531183982,0.8253621065029355,0.3693999237385886,0.8764884485924608,0.6734969106394435,0.6461058222283225,0.1816957942318022,0.36450642690660756,0.38230652844230956,0.7530149082218436,0.3247547629408329,0.535763203194495,0.44247761926668866,0.4654162976178097,0.7783172588707802,0.784100219553496,0.935622460773053,0.7010432086204235,1.6102070832771218,1.32041136635479,0.6735536196988761,1.5437732425866337,1.292872333155287,0.788645258270103,0.47517624397373015,0.5309086742718999,1.1443037128448776,1.9079352213955765,0.6340551108280974,1.3347071830538126,1.4427344620443108,1.0842363004167728,1.2007525810336261,1.3181854349767663,1.697435619785947,1.1980375205111475,5
0.39126874120586064,0.05631318238438653,-0.18609349347316445,-0.06442711256738323,0.058959992146515365,0.0003860011683191495,0.08447294296792031,-0.43466372410236165,0.006899655699841746,0.009464964849356355,-0.029780971707710283,-0.07328120026021792,-0.0358869152541318,0.037480231218277565,-0.028237550295533365,0.0012870989791382904,-0.0023349109863390954,0.03655344409680309,0.5989519962947754,0.8647781119878288,0.38909706910866215,0.8908828902855215,0.6917369722283979,0.6877751571914188,0.1807703441714525,0.3471193748023645,0.41628081253420884,0.6672020519043517,0.29209951526677724,0.5098387454785445,0.42306801938437144,0.40753556782937356,0.7957337329725266,0.7685153368084642,0.8967736643290214,0.7006675733007987,1.6102070832771218,1.4129694787773432,0.6735536196988761,1.5437732425866337,1.279377199153533,0.6877751571914188,0.47517624397373015,0.5309086742718999,1.1443037128448776,1.9079352213955765,0.6340551108280974,1.3347071830538126,1.4427344620443108,1.0842363004167728,1.0861997737538973,1.2670261375582617,1.697435619785947,1.1980375205111475,5
0.4405620766612166,0.09908624948874824,-0.189035607121751,-0.09865436754633253,0.08389630866999118,0.025146557627866578,0.1099797961406797,-0.3937962085133968,-0.005639348885223103,0.03771307566132547,-0.0362430197836482,-0.004018178639985318,-0.01839172194404918,0.057762112142500224,0.017508109633960475,-0.0060437382387068935,-0.003680115604123896,0.02037596739342564,0.5554342912602479,0.8370133642588247,0.36378338041791775,0.8582891756099434,0.7119210527973429,0.7002225439455525,0.1801528691820075,0.3597641777461247,0.4393895577717615,0.6434562300926725,0.25724824050707296,0.5393947812377837,0.4380914095004314,0.375251787424008,0.7914668411723573,0.7249607847535757,0.9680842652880608,0.6770023363450072,1.6102070832771218,1.4129694787773432,0.6735536196988761,1.3661565786141436,1.279377199153533,0.7002225439455525,0.47517624397373015,0.5309086742718999,1.1443037128448776,1.9079352213955765,0.5528035159222682,1.3347071830538126,1.4427344620443108,1.0842363004167728,1.0795590313028987,1.0730260295257141,1.9509640086914322,1.123025225810013,5
0.4597406157648621,0.12625872748828018,-0.18994298796664205,-0.08285301884510093,0.06576692190693095,0.03238767051771089,0.1062714325935982,-0.3525366196224242,-0.007513736168557535,-0.0019025889994932791,-0.010654043465903271,0.028356888123013003,-0.03907547019840152,0.039744016917395326,-0.013326064973745175,0.02387823427483443,-0.03743974746708695,-0.0028411246588275238,0.5117255796702794,0.7670992749058304,0.37208666605521723,0.8776079924277504,0.7511990428299888,0.6829349405168927,0.18142119450694358,0.3492484095739505,0.42508390858595496,0.6314182642835012,0.28850230647035485,0.47862530247416124,0.43565878636526456,0.3593434809522587,0.7751069078252237,0.7702410861084253,1.0573869045708941,0.6756327396524866,1.6102070832771218,1.4129694787773432,0.6130615633727985,1.5839696559494159,1.279377199153533,0.6829349405168927,0.47517624397373015,0.5309086742718999,1.0817379580080593,1.059739334483278,0.6307747669343838,1.3347071830538126,0.7324438092762839,1.0842363004167728,1.0795590313028987,1.5071202660371845,1.9509640086914322,1.0087757308036704,5
0.3989390878094649,0.07496079474940781,-0.16943068159425395,-0.053680467346791716,0.08291880189625711,0.014183647700099672,0.08129862370016276,-0.2812374770377789,-0.0026467926363132927,0.028327269869302944,-0.030590734920634004,-0.017524140835054262,-0.030472559683810803,0.018613984609068813,-0.005538285190301176,-0.01852273877913424,0.08486790477268799,0.01565491388076683,0.4824691393335275,0.8407023738227759,0.3605083522870477,0.9775783796335921,0.8443453404866268,0.7291779334378065,0.19929455363589604,0.2402223281668177,0.45342182691736893,0.6605431538526482,0.28988053461956115,0.4738901031953737,0.43903101510661807,0.26540538613273984,0.7736142757395796,0.8269814046455699,1.1773384443936148,0.6699423932045497,1.4655662616091616,1.4475619046322368,0.6130615633727985,1.8778192984635464,1.4582965564025954,0.8384941978712946,0.47517624397373015,0.3722108791389161,1.1229744782414168,1.3902300742036104,0.6903256253125692,1.313123805211814,0.7324438092762839,0.5927387193531102,1.1824905392933796,1.5071202660371845,2.282849830694143,1.0087757308036704,5
0.3538524163102315,0.10221826642425884,-0.2091217194609325,-0.11333424891549901,0.1468920690922557,0.04723629082444881,0.05099784968356511,-0.2892811058742819,-0.012988239716779147,0.06017610305132014,-0.028654643839309327,-0.06912803513001513,-0.006061550855334973,0.027415091725276956,0.07452793913367271,-0.03967487493502091,0.10987929128760625,0.02705888092134482,0.47672564453226096,0.8003888497082943,0.34922532817506996,0.9864259294001984,0.8635326909827775,0.7096917859772268,0.20356610853490598,0.23456584337527048,0.4478111794477834,0.7464245774603447,0.2886077557189097,0.4935394862847892,0.4483809876389175,0.3035738465719568,0.7576825246774994,0.8649185236739312,1.292144547869409,0.6409322255968951,1.2750637159977019,1.4475619046322368,0.6130615633727985,1.8778192984635464,1.458949546757519,0.8384941978712946,0.42631368794960056,0.25125013932417894,1.1229744782414168,1.4991200867126218,0.6903256253125692,1.313123805211814,0.7342455612139707,0.8203464941693869,1.1824905392933796,1.5071202660371845,2.282849830694143,1.0087757308036704,5
0.42600178108754605,0.10004242833608865,-0.22097266322299586,-0.17671965452814029,0.18321416289521733,0.013894388862955432,0.017902077569570903,-0.27973044528318686,-0.012051046075111916,0.005260262789155465,-0.050481547439788284,-0.05611260424953704,-0.02095057368585468,0.030025103472495103,0.014549960723970063,-0.007220263935415046,0.06812496414695486,-0.027054883563753063,0.6286390213402249,0.8742492942054529,0.38566735999453466,1.0653494066404645,0.9194652866677999,0.761117467964889,0.22769529371524722,0.24678270940631136,0.4375511410539568,0.7772781395382913,0.34913989162219833,0.5115091578704863,0.4839912176095814,0.3180130432610152,0.7707020057771267,0.8573474794382137,1.3343122919238604,0.6982345957984013,4.5371258241840575,1.5041251955571304,0.7143857577189784,2.0754351631731844,1.458949546757519,0.9753136278405229,0.5259603611898199,0.36176580132761565,1.1229744782414168,1.4991200867126218,1.0284533805107408,1.313123805211814,0.7652757334741297,0.8203464941693869,1.1824905392933796,1.5071202660371845,2.619916309430554,1.0814799548986158,5
0.4006174772404971,0.06542450437859926,-0.2092042086286498,-0.1312903269850803,0.1404769335447943,0.03487529651715138,-0.01092633137786246,-0.2887389420113494,-0.007791662558845057,-0.028614700343853435,-0.028870274836518457,0.011155590024692645,-0.0585453108341306,-0.01278400600150056,-0.03818357137555203,0.03499421483003429,0.0011738065287583042,-0.022186952830700435,0.637764426917359,0.9170611547613574,0.4330447904720038,1.081779297498961,0.9154361560970384,0.755373377735896,0.21984199215383324,0.2736679911139383,0.43121454991804486,0.8312046069722909,0.38061475745245293,0.673468305359166,0.4979538845161681,0.3239406539535824,0.7412251098584156,0.8923604766723165,1.4047579642671613,0.719233761257574,4.5371258241840575,1.5041251955571304,0.8625912957178684,2.0754351631731844,1.458949546757519,0.9753136278405229,0.5259603611898199,0.4288164621162861,1.15212443219948,1.4991200867126218,1.0284533805107408,2.24840351169843,0.7652757334741297,0.8203464941693869,1.1824905392933796,1.5071202660371845,2.619916309430554,1.2476610385442055,5
0.3575833584212531,-0.01673463186865593,-0.15162676956191964,-0.09187876074393615,0.1145354076264663,-0.013199522216222235,-0.012902794318164339,-0.2811210802762454,-0.021106275674944833,-0.03942844533943203,-0.08051160472133008,-0.07063233116142718,-0.07557641652389996,0.00858572126320315,-0.026169864577835992,0.0628371213863789,0.02942310350223962,-0.13851371138261306,0.6911918992403794,0.9878453373270866,0.4606995337073407,1.1366766195441482,0.9745393320007301,0.8021721748817122,0.24724326189317927,0.28561639880080847,0.4490157398281914,0.858504005745364,0.43186494199462255,0.7256581928919343,0.5437852734795149,0.36249692007139467,0.794938108883298,0.9210924797870657,1.493484808438186,0.7813588246517124,4.5371258241840575,1.5340429692694708,1.045579766104253,2.43443071699941,1.458949546757519,0.9753136278405229,0.5259603611898199,0.4288164621162861,1.15212443219948,1.4991200867126218,1.0284533805107408,2.24840351169843,0.8229317954801024,0.8203464941693869,1.2538785206416163,1.5071202660371845,2.619916309430554,1.2476610385442055,5
0.39525090721260997,-0.06286494914812404,-0.15557250141773435,-0.08172795129688154,0.1075978797950661,-0.07013530332744798,-0.027661382486024535,-0.2851153270404495,0.035603634752559746,-0.022480350711279504,-0.041273645069602,-0.04159287733764696,-0.09413628143352472,0.018683639553657053,0.01645162788039251,-0.012660831883206488,0.09675986682050133,-0.01749737300812603,0.8324118733190953,1.0472213393977012,0.4969515574459655,1.1607530379153872,0.979590878287336,0.8411352780380481,0.24628117516409184,0.3049165227346973,0.48228587055414307,0.8627950687975127,0.4313291270608875,0.7386047818621747,0.6650369198040084,0.36321242294529116,0.7686560481436231,0.9463377237263616,1.4726711944823545,0.7938952876097926,4.5371258241840575,1.5340429692694708,1.045579766104253,2.43443071699941,1.458949546757519,1.0569810395275816,0.5259603611898199,0.4288164621162861,1.1578122280937362,1.4991200867126218,1.0284533805107408,2.24840351169843,0.8229317954801024,0.8203464941693869,1.2538785206416163,1.494710337455468,2.619916309430554,1.2476610385442055,5
