AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,435,2211,0.0
9504,2658,530,-295,504,2816,3470,-1894,7626,1332,-766,2192,644,-1330,6622,52,-602,1110,5.07,503,2554,0.1
5760,4786,1912,-978,150,481,3384,-1614,7714,1545,-1249,1448,784,-1700,6906,21,-438,1325,5.07,499,2529,0.1
7430,3938,1968,-2010,-1005,608,2518,-1468,8084,663,-1215,1285,490,-1760,7012,27,-361,1302,5.07,508,2579,0.2
7400,3386,2246,-2672,987,496,2690,-1936,7980,952,-1807,1617,238,-1626,7052,39,-277,1275,5.07,499,2529,0.2
5960,2590,2822,-3113,454,208,2596,-1874,8078,902,-1365,1613,58,-1560,7068,72,-150,1180,5.07,503,2554,0.2
6192,2524,3138,-3088,-517,21,3052,-2292,7718,1176,-1681,1930,-52,-1258,6828,114,49,1028,5.07,499,2529,0.3
6364,3218,3088,-3507,-751,-399,3626,-2156,7624,1603,-1437,2132,-254,-1308,7126,145,184,1002,5.07,508,2579,0.3
5812,3236,3046,-4055,-1087,-915,3106,-1720,7724,1411,-1476,2019,-416,-1232,7074,157,331,1017,5.07,508,2579,0.4
5754,3580,3132,-4375,-1701,-1250,3666,-2124,7938,1043,-1407,1893,-370,-1384,7232,153,505,1064,5.07,503,2554,0.4
5826,3830,3030,-4812,-2076,-1506,3678,-2372,8020,1174,-1408,1974,0,-1206,7524,141,539,1150,5.07,494,2504,0.5
5884,3198,3148,-5199,-1940,-1920,3640,-2218,7876,1227,-1440,1948,438,-1016,7950,154,527,1200,5.07,503,2554,0.5
5226,3426,3484,-6240,-1856,-2241,3976,-2532,7738,1259,-1599,1987,1140,-570,8422,215,492,1171,5.07,499,2529,0.6
5686,3634,3958,-7099,-2017,-2755,4332,-2778,7552,1365,-1623,2092,1302,-678,8838,323,339,1135,5.07,518,2628,0.6
6264,3874,3882,-7740,-1929,-3219,4304,-2864,7506,1329,-1583,2137,1086,-1458,8462,347,285,1218,5.07,499,2529,0.6
6670,4256,3682,-8169,-1649,-3558,4236,-2946,7222,1091,-1441,2121,858,-1690,8010,234,222,1216,5.07,494,2504,0.7
6424,3866,3914,-9024,-1300,-3818,4108,-2958,6880,710,-1357,2042,1018,-1712,7874,105,197,1109,5.07,494,2504,0.7
5994,3194,4088,-9103,-707,-4144,4384,-3008,6668,185,-1353,1920,1500,-1732,8302,41,202,1116,5.07,499,2529,0.8
5832,3498,4052,-7337,-628,-4379,4606,-3286,6528,-186,-1226,1916,1836,-1312,8422,0,-28,1125,5.07,494,2504,0.8
5760,4120,3796,-5076,-1521,-4338,4346,-3594,6562,-323,-1087,1959,1672,-384,7798,52,-183,1076,5.06,508,2574,0.9
5846,3796,3478,-2764,-2329,-4167,4558,-3704,6344,-215,-1295,2118,1708,386,6504,164,-255,842,5.07,528,2678,0.9
5868,3750,3744,-1218,-2984,-3866,4132,-3336,6012,-202,-1077,1833,1464,680,6410,269,-381,742,5.07,518,2628,1.0
5812,5080,3862,-808,-3429,-3395,4162,-3200,5486,-493,-1266,1698,960,670,6318,269,-458,781,5.06,518,2623,1.0
6250,6572,3034,-1447,-3167,-2877,4518,-3962,5128,-291,-1296,1550,878,730,6370,187,-439,984,5.06,606,3069,1.1
6658,6962,1966,-1880,-2487,-2384,4692,-3952,5072,317,-1178,1505,876,950,6884,110,-377,1381,5.07,499,2529,1.1
6838,6868,762,-1424,-2247,-1740,4838,-3640,5344,770,-1101,1592,1024,1260,7756,131,-311,1673,5.07,499,2529,1.1
7286,6834,116,-796,-2143,-1068,4994,-3902,5476,1146,-1124,1746,922,1344,8104,225,-294,1698,5.07,503,2554,1.2
7252,6992,502,51,-1609,-464,5178,-4094,5566,1636,-1077,1907,710,1148,8228,341,-244,1749,5.07,503,2554,1.2
7198,6804,1174,780,-1134,161,5384,-3930,5584,1784,-1061,2169,618,840,7862,347,-189,1861,5.07,503,2554,1.3
6998,6792,1242,1099,-695,623,5238,-4182,5712,1642,-1169,2233,602,750,7606,270,-128,2037,5.07,499,2529,1.3
7084,6628,982,638,-230,1028,4978,-4452,5886,1548,-1106,2385,572,684,7312,165,-109,2278,5.07,503,2554,1.4
7206,5778,852,238,350,1255,4652,-4500,5932,1306,-1046,2423,608,584,7176,105,-104,2448,5.07,503,2554,1.4
7054,5002,650,217,565,1510,4416,-4732,5864,951,-1140,2340,806,474,7110,122,-95,2523,5.07,503,2554,1.5
6932,4946,750,274,467,1721,4276,-4638,5946,711,-1156,2271,824,672,7122,174,-93,2558,5.07,508,2579,1.5
7070,4720,960,461,642,1869,4184,-4502,5946,592,-1244,2141,594,828,7136,246,-78,2582,5.07,503,2554,1.5
6682,4272,1248,805,832,2073,4210,-4604,6162,670,-1302,2045,438,816,7060,290,-46,2686,5.07,518,2628,1.6
6666,4118,1516,1159,852,2198,4204,-4542,6138,905,-1367,1976,400,734,7158,332,15,2799,5.07,503,2554,1.6
6736,4004,1420,1561,984,2240,4286,-4402,6078,1252,-1420,1991,394,598,7156,378,25,2863,5.07,499,2529,1.7
6606,4050,1604,1895,1008,2281,4376,-4112,6042,1511,-1455,2035,496,496,7260,430,65,2931,5.07,499,2529,1.7
6636,4094,1618,2284,963,2309,4370,-4094,6012,1690,-1549,2058,378,592,7110,472,96,2934,5.07,499,2529,1.8
6650,4268,1412,2552,1011,2339,4392,-3848,5762,1885,-1579,2137,304,564,7256,530,117,3007,5.07,499,2529,1.8
6586,4246,1142,2633,1197,2372,4310,-3682,5874,1902,-1630,2206,210,640,7176,593,115,3120,5.07,499,2529,1.9
6388,4132,1158,2721,1359,2460,4120,-3522,5804,1793,-1750,2234,152,648,7360,661,158,3293,5.07,499,2529,1.9
6478,4136,1092,2832,1485,2522,4078,-3662,5788,1711,-1872,2289,416,750,7672,737,168,3401,5.07,494,2504,1.9
6848,4298,968,2876,1586,2490,4654,-3776,6016,1700,-1984,2412,430,498,8626,809,159,3724,5.07,499,2529,2.0
7006,4682,1210,2623,1828,2310,4764,-3978,6212,1877,-1934,2714,-14,-400,8522,770,74,4005,5.07,513,2604,2.0
6556,4592,1526,2561,2051,2240,4442,-3880,6212,2037,-1919,3008,-184,-996,7640,723,116,4009,5.07,503,2554,2.1
6518,4862,1278,2839,2079,2342,4162,-3672,6302,1845,-1978,3116,92,-1738,7378,605,60,3965,5.07,508,2579,2.1
6680,5104,1004,3269,2229,2506,3796,-3856,6322,1501,-2055,3167,278,-2144,7202,520,38,3899,5.07,503,2554,2.2
6594,5034,206,3721,2290,2596,3604,-3924,6566,1372,-2040,3190,372,-2372,7366,474,22,3777,5.07,503,2554,2.2
6630,5306,-188,4064,2205,2678,3448,-3802,6818,1302,-2074,3222,666,-2056,7462,516,64,3547,5.07,503,2554,2.3
6442,5956,54,4291,2177,2716,3478,-3822,6986,1267,-2097,3186,982,-1842,7370,566,83,3386,5.07,503,2554,2.3
6396,6266,210,4453,2603,2838,3478,-3786,7078,1289,-2134,3139,618,-1544,7048,572,152,3293,5.07,503,2554,2.3
6332,6526,-30,4506,2912,3022,3478,-3888,6986,1427,-2093,3135,-228,-1314,6976,553,176,3393,5.07,518,2628,2.4
6320,6534,60,4510,3181,3218,3446,-3754,6944,1709,-2126,3142,-502,-936,6746,576,304,3614,5.07,503,2554,2.4
6168,6420,112,4634,3362,3367,3488,-3692,6858,1902,-2176,3126,-440,-608,6844,660,436,3782,5.07,499,2529,2.5
6058,6598,490,4746,3339,3519,3516,-3972,6810,2232,-2252,3131,-588,-648,7108,720,500,3976,5.06,508,2574,2.5
5966,6618,926,4802,3415,3677,3686,-4022,6940,2555,-2282,3168,-954,-822,7316,716,607,4240,5.06,557,2821,2.6
6102,6600,1052,4871,3516,3770,3850,-4164,6924,2755,-2370,3274,-664,-594,7868,657,614,4655,5.06,533,2698,2.6
6076,6292,1330,5033,3687,3893,3934,-4492,7084,3050,-2423,3465,-6,54,8842,612,433,5187,5.07,508,2579,2.7
6056,6012,1286,5040,3710,3979,3600,-4760,7372,3303,-2451,3700,692,860,9172,630,58,5713,5.07,518,2628,2.7
6048,5618,1364,4940,3553,3946,2922,-5366,7380,3447,-2599,3828,334,384,8244,695,-354,6252,5.07,513,2604,2.8
6104,5280,1346,4760,3150,3939,2416,-5654,7124,3634,-2755,3942,-442,-550,6654,664,-370,6758,5.07,508,2579,2.8
6446,5352,1416,4600,3142,3969,1886,-5680,6990,3664,-2948,4008,-1422,-874,6406,573,-254,7057,5.07,503,2554,2.9
6428,5216,1712,4669,2913,3939,1710,-5702,6760,3642,-3203,4018,-2246,-936,6504,550,-101,7314,5.07,503,2554,2.9
6242,5392,1874,5118,2103,3957,1674,-5936,6732,3733,-3470,4060,-2612,-1022,6386,613,141,7492,5.07,538,2728,2.9
6416,5670,2046,5651,1438,3928,1932,-6066,6742,3999,-3637,4186,-2498,-1362,6600,725,398,7619,5.07,513,2604,3.0
6638,6306,1784,6106,1340,4033,2486,-5914,6422,4318,-3755,4366,-2586,-2050,7160,786,666,7654,5.07,508,2579,3.0
6486,6644,1708,5986,1655,4161,2942,-5644,5980,4461,-3812,4572,-2108,-2586,7872,721,881,7586,5.07,499,2529,3.1
6388,6566,1968,5660,1740,4272,3510,-5472,5524,4379,-4060,4677,-1190,-2570,8606,609,933,7495,5.07,503,2554,3.1
