AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,445,2261,0.0
-26,8912,2834,17,-3310,1879,-4472,-11822,2488,-1005,2191,-9552,1558,-972,8700,-702,395,-5344,5.06,513,2599,0.1
-184,8742,2796,-160,-3877,-418,-4380,-11140,3470,-45,1875,-10848,1558,-1340,8516,-753,452,-5078,5.06,513,2599,0.1
-528,8772,3166,-290,-3594,-284,-3654,-10118,3864,663,2355,-10914,960,-1776,8488,-850,374,-4970,5.06,523,2648,0.2
-834,8960,3204,-468,-3247,-335,-3328,-9232,3608,1271,2874,-10879,402,-1528,8216,-904,356,-4990,5.06,528,2673,0.2
-1550,8866,3010,-756,-3257,-151,-3064,-7006,3356,1906,2767,-10477,82,-1182,7800,-937,344,-4952,5.07,513,2604,0.2
-1548,8440,3224,-942,-3125,-149,-1674,-4144,4092,887,2473,-10282,6,-1122,7420,-957,275,-4828,5.07,508,2579,0.3
-1768,8036,3326,-914,-3240,-40,794,-1992,4372,2402,1214,-10911,224,-1288,7118,-1061,209,-4707,5.07,508,2579,0.3
-1822,7406,3076,-836,-3464,-41,-760,-3830,3882,2744,2828,-8337,534,-1734,7288,-1155,183,-4626,5.07,508,2579,0.4
-1726,6778,3048,-680,-3690,-77,-1430,-974,3578,3515,782,-8052,610,-1550,7752,-1310,166,-4673,5.07,508,2579,0.4
-1596,6422,2892,-530,-3640,-185,1176,-1070,3538,3306,1682,-6819,724,-1430,8020,-1352,0,-4676,5.07,499,2529,0.5
-1500,6142,2724,-534,-3646,-376,-128,-330,3144,3459,448,-5541,118,-1320,7338,-1303,14,-4595,5.07,499,2529,0.5
-1444,5870,2616,-618,-3483,-597,1274,1002,3256,2727,1454,-4978,-376,-1020,7324,-1213,205,-4507,5.07,503,2554,0.6
-1308,6052,2636,-773,-3181,-839,1832,978,2922,1911,2082,-3213,52,-858,7898,-1077,85,-4305,5.07,499,2529,0.6
-1266,5840,2628,-984,-2628,-1187,1642,1978,2672,291,3867,-1954,210,-514,7778,-1000,23,-4041,5.07,499,2529,0.6
-1234,5704,2536,-1053,-2379,-1434,876,2266,2818,-1809,4596,-1550,108,36,6976,-939,22,-3807,5.07,499,2529,0.7
-986,5654,2452,-1003,-2442,-1813,536,1206,2646,-2870,3377,210,182,220,6816,-864,4,-3519,5.07,508,2579,0.7
-964,5442,2406,-688,-2468,-2127,904,1498,2744,-3717,2406,1543,164,20,6850,-822,14,-3181,5.07,494,2504,0.8
-756,5474,2300,-386,-2170,-2360,1680,1118,2996,-5170,3712,1787,320,-210,7296,-787,-47,-2874,5.07,499,2529,0.8
-592,5558,2322,66,-2067,-2533,1284,624,2918,-4559,4245,3963,270,-398,7312,-751,-57,-2634,5.07,499,2529,0.9
-376,5798,2444,450,-1940,-2797,120,134,2308,-4798,4002,5248,454,-438,7256,-730,-60,-2465,5.07,499,2529,0.9
-304,6196,2534,774,-2087,-2887,154,-86,2490,-5925,4312,4928,552,-408,6998,-692,14,-2320,5.07,503,2554,1.0
84,6412,2670,939,-2073,-3061,-1184,-2096,3024,-6445,3706,5860,554,-462,6890,-650,84,-2236,5.07,503,2554,1.0
260,6676,2764,831,-1972,-3134,-1564,-4144,3620,-7296,4006,5658,406,-498,6958,-606,139,-2166,5.06,499,2524,1.0
388,7018,2610,682,-1825,-3232,-2062,-5404,3766,-7802,3743,5594,332,-534,7194,-558,226,-2036,5.07,494,2504,1.1
396,7452,2972,544,-2003,-3304,-2406,-6734,3642,-7730,3109,6069,276,-578,7058,-466,347,-1866,5.06,499,2524,1.1
