AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08,337,1714,0.0
-1584,20538,-6548,82,6315,17263,-2220,-14406,-1662,-8209,-9633,6852,-5968,-2662,8294,3446,-300,12551,5.07,386,1959,0.0
-1832,20332,-6028,899,5607,15430,-2202,-15746,-1646,-7324,-10573,6368,-3510,-826,9866,3237,-347,12610,5.07,396,2008,0.1
-2298,20962,-5450,1751,5281,15561,-1978,-15422,-1870,-6966,-11263,6316,-4596,-1090,10794,2878,-716,12792,5.08,381,1938,0.1
-3016,21450,-4218,2447,4867,15608,-2402,-15450,-1570,-6386,-11847,6219,-6568,-2676,9100,2272,-1119,13110,5.08,381,1938,0.1
-3356,22114,-2378,2864,4500,15471,-2552,-14628,-636,-5718,-12255,6390,-7110,-2874,7252,1959,-944,13396,5.07,376,1909,0.2
-2974,21756,-1344,3342,4218,15420,-2630,-13730,-748,-5050,-12330,5904,-5992,-3172,7558,1832,-774,13432,5.07,386,1959,0.2
-1596,20972,-504,4129,4177,15288,-2124,-13636,-1628,-4229,-12842,5995,-6124,-1642,9034,1843,-909,13351,5.07,386,1959,0.3
-472,20662,-44,4904,3911,15095,-964,-12836,-1912,-3319,-13234,6128,-6374,-1630,9786,1956,-1149,13417,5.07,386,1959,0.3
268,20522,748,5385,3377,14677,-394,-11732,-1612,-2838,-12945,6478,-6396,-2194,9682,2120,-1226,13272,5.08,391,1988,0.3
1096,20712,1826,5307,3025,14259,56,-11496,-1064,-2625,-12906,6665,-6504,-2936,8922,2201,-1133,12887,5.07,396,2008,0.4
1416,20648,2282,5039,2555,13773,566,-11142,134,-2453,-12012,6627,-6652,-3348,8964,2153,-1026,12689,5.08,396,2012,0.4
2154,20190,2406,4770,2486,13337,1032,-11620,40,-1486,-12498,6946,-6186,-3298,9208,2082,-1050,12641,5.07,386,1959,0.4
2210,19444,1782,4957,2897,12816,1644,-10244,386,-1192,-11327,6394,-5940,-2860,9076,2063,-1166,12624,5.08,415,2112,0.5
2448,18320,846,5521,2926,12658,792,-9294,790,-1040,-9622,5719,-5790,-2540,9082,2112,-1290,12525,5.08,391,1988,0.5
2516,17382,408,6526,2725,12337,1900,-10080,1398,-499,-7006,5410,-6086,-1480,9186,2263,-1414,12553,5.07,401,2033,0.5
3472,17152,826,6510,2557,12065,18,-8770,1908,-832,-8349,5186,-6448,-1112,9110,2446,-1533,12584,5.07,396,2008,0.6
3078,16416,1124,6238,2244,11530,-384,-7746,2586,-940,-8667,5267,-6726,-1176,9108,2629,-1626,12629,5.07,391,1984,0.6
3440,16148,1034,6523,2775,11411,-484,-7374,2536,-1882,-8661,5227,-6668,-1832,9298,2795,-1682,12575,5.07,396,2008,0.6
3476,15584,68,6834,2832,11510,-818,-8282,2774,-1838,-9156,5111,-6638,-2872,9096,2856,-1662,12466,5.08,386,1963,0.7
4008,15190,-122,7319,2564,11476,-1282,-7944,3248,-1187,-9244,5424,-6674,-3940,8406,2736,-1658,12203,5.07,386,1959,0.7
5086,15182,-196,6678,2399,11331,-1850,-7324,3588,-1027,-9212,5387,-6012,-4058,8060,2579,-1633,11791,5.07,386,1959,0.7
1944,17120,438,5709,-4236,9120,-2444,-7370,3660,-793,-9541,5671,-5100,-3740,7984,2546,-1630,11292,5.07,425,2157,0.8
7428,16028,42,6031,6283,10602,-2676,-6676,3236,-1191,-10456,5977,-4682,-3558,7724,2598,-1416,10764,5.07,391,1984,0.8
3702,15494,922,6240,2978,11022,-3728,-7230,2340,-2005,-11424,6288,-4186,-3480,7920,2701,-1323,10305,5.07,396,2008,0.8
3888,17088,1246,6136,5053,10506,-3346,-9448,1648,-2050,-11893,5712,-4158,-3490,7894,2674,-1288,9975,5.07,396,2008,0.9
2214,16494,1584,5457,2290,10387,-1994,-11418,930,-806,-10909,5878,-3552,-3336,8044,2521,-1135,9539,5.07,381,1934,0.9
1524,16006,2334,4732,3473,10043,-1850,-10586,896,-528,-10544,5481,-3524,-2762,7636,2311,-1065,9238,5.07,391,1984,1.0
638,14798,3038,4398,6074,10811,-1844,-9920,1052,-1818,-9409,4839,-3544,-2280,7068,2080,-981,9086,5.07,396,2008,1.0
-748,13462,3860,4492,6807,11150,-1936,-11064,-1132,-3166,-9004,3864,-3240,-2026,6496,1908,-785,8896,5.07,391,1984,1.0
-1724,12846,4728,4770,2844,10850,456,-13258,-2328,-1130,-8804,2951,-3072,-1920,6598,1787,-568,8695,5.07,367,1860,1.1
-1984,11746,5176,5062,186,9895,1882,-12066,-2646,644,-8839,3109,-3080,-2008,6590,1699,-394,8504,5.08,376,1913,1.1
-1804,10478,5594,5014,-623,9252,2300,-10944,-2680,906,-8196,2651,-2916,-1724,6298,1639,-147,8350,5.08,381,1938,1.1
