AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-2284,6916,404,-253,-112,900,-3866,-5904,3870,-254,200,-516,932,-1760,7158,112,-246,32,5.08,337,1714,0.0
-2240,6914,400,-244,-69,812,-3746,-5822,3722,-223,174,-458,1064,-1882,7290,97,-251,-11,5.07,401,2033,0.0
-2316,7102,334,-90,-44,836,-3710,-5722,3682,-257,145,-334,968,-1840,7192,73,-239,-20,5.07,381,1934,0.1
-2346,7254,390,94,-90,850,-3930,-5734,3740,-222,111,-191,1016,-1938,7176,51,-221,2,5.08,396,2012,0.1
-2366,7316,430,79,-55,779,-4072,-5748,3748,-161,48,-92,1108,-1992,7342,30,-212,5,5.08,386,1963,0.2
-2284,7520,368,-158,-72,645,-4114,-5716,3802,-251,26,-9,1126,-2030,7418,11,-205,-42,5.08,386,1963,0.2
-2144,7446,348,-325,-31,465,-4216,-5776,3862,-370,33,63,1124,-2006,7438,15,-185,-65,5.08,381,1938,0.2
-2074,7332,292,-329,31,299,-4258,-5942,3870,-417,35,148,1112,-1834,7380,18,-167,-79,5.08,381,1938,0.3
-2178,7518,314,-144,-15,249,-4342,-6148,3876,-322,52,178,1190,-1782,7392,25,-158,-104,5.08,381,1938,0.3
-2312,7834,450,28,-96,211,-4360,-6232,3948,-222,85,225,1182,-1666,7378,27,-153,-109,5.08,381,1938,0.3
-2382,7886,422,67,-122,165,-4472,-6246,3942,-171,145,236,1090,-1666,7212,24,-124,-103,5.08,425,2161,0.4
-2262,7942,366,-30,-120,159,-4512,-6242,4014,-199,120,200,1116,-1596,7132,21,-105,-70,5.07,386,1959,0.4
-2084,7832,320,-135,-115,133,-4580,-6248,4088,-236,113,148,1206,-1608,7210,23,-90,-38,5.08,381,1938,0.4
-2020,7918,334,-169,-103,177,-4386,-6198,3974,-268,134,89,1230,-1604,7086,11,-83,-11,5.07,386,1959,0.5
-1974,7772,382,-76,-106,215,-4550,-6266,3974,-275,89,12,1298,-1738,7086,22,-71,2,5.07,386,1959,0.5
-1884,7712,416,26,-66,239,-4566,-6360,4186,-173,2,-34,1264,-1730,7066,19,-46,24,5.08,386,1963,0.5
-1844,7696,460,14,-9,238,-4584,-6186,4244,-104,-10,-18,1296,-1762,7238,21,-27,23,5.08,386,1963,0.6
-1772,7780,290,-74,44,203,-4530,-5988,4184,-160,-90,8,1236,-1822,7246,13,-34,25,5.07,386,1959,0.6
-1734,7766,346,-156,84,166,-4470,-5870,4074,-226,-152,22,1172,-1766,7166,0,-7,48,5.07,386,1959,0.6
-1708,7588,246,-134,128,139,-4428,-5946,4028,-259,-147,16,1194,-1760,7122,-13,32,65,5.08,401,2037,0.7
-1742,7720,360,-83,126,119,-4450,-6096,4030,-271,-199,-8,1220,-1772,7128,-21,61,75,5.08,386,1963,0.7
-1848,7704,444,-33,88,133,-4404,-6136,3954,-288,-200,-33,1330,-1852,7204,-21,74,73,5.08,386,1963,0.7
-1846,7758,376,69,40,172,-4418,-6234,4018,-268,-165,-42,1400,-1950,7248,-21,67,49,5.08,381,1938,0.8
-1942,7822,274,49,37,212,-4388,-6150,3930,-229,-140,-38,1342,-1906,7154,-29,64,47,5.08,381,1938,0.8
-1916,8256,130,-77,22,280,-4308,-6124,3920,-181,-116,-55,1306,-1866,7132,-29,85,41,5.08,381,1938,0.8
-1886,8158,172,-253,45,309,-4306,-6078,3790,-139,-123,-108,1312,-1848,7036,-27,91,16,5.08,381,1938,0.9
-1862,8102,250,-263,1,369,-4246,-6100,3926,-86,-146,-146,1422,-1784,7200,-23,89,10,5.08,386,1963,0.9
-1778,8034,308,-205,-35,440,-4334,-6034,3956,-12,-142,-129,1440,-1912,7250,-10,83,13,5.08,396,2012,0.9
-1870,7946,350,-113,-38,501,-4580,-5972,4078,35,-174,-124,1444,-1930,7254,11,71,16,5.07,381,1934,1.0
-1828,8028,314,-91,-73,526,-4752,-6016,4262,71,-248,-103,1350,-1950,7196,16,85,47,5.07,391,1984,1.0
-1906,8214,376,-194,-72,518,-4940,-5824,4554,-3,-367,-94,1312,-2052,7242,-8,78,69,5.07,386,1959,1.0
-1876,8166,624,-296,-96,522,-5250,-6014,5018,-52,-513,-104,1312,-1996,7232,-47,75,115,5.08,391,1988,1.1
-1994,8130,724,-290,-119,549,-5652,-6052,5518,-42,-653,-144,1228,-1838,7170,-87,69,156,5.08,381,1938,1.1
-1904,8190,814,-251,-188,624,-5756,-5960,6132,-123,-800,-252,1156,-1598,7162,-126,74,232,5.07,401,2033,1.2
-1964,7960,960,-221,-261,680,-5700,-5908,7168,-62,-966,-334,928,-1254,7260,-183,31,308,5.07,386,1959,1.2
-1756,7772,1086,-177,-346,710,-5156,-5872,8478,445,-1125,-347,330,-950,7116,-233,-44,395,5.07,386,1959,1.2
-1548,7632,1180,-284,-387,658,-4554,-5842,9524,1555,-1348,-349,376,-850,6750,-233,-124,374,5.07,386,1959,1.3
-1318,7336,1320,-357,-457,571,-3860,-5610,9688,2786,-1539,-305,920,-1474,7122,-144,-173,315,5.08,386,1963,1.3
-962,7314,1538,-310,-500,539,-2952,-5242,8802,3658,-1617,-135,26,-2280,7490,-17,-278,197,5.07,396,2008,1.3
-720,7642,1686,-221,-810,558,-2460,-4890,8362,4274,-1750,417,-648,-2702,7298,123,-391,-135,5.07,386,1959,1.4
-722,7882,1626,-179,-834,551,-2306,-4262,7796,4427,-1567,1309,-1338,-3170,6402,173,-304,-332,5.07,391,1984,1.4
-390,7966,1360,-301,-776,362,-2350,-3524,7206,4039,-1387,2095,-2756,-2684,5470,110,11,-421,5.08,386,1963,1.4
452,7318,1108,-225,-622,53,-2470,-2968,6470,3320,-1389,2506,-3302,-2036,4902,-3,427,-155,5.07,386,1959,1.5
1346,6806,1076,23,-635,-156,-3126,-3044,5946,2596,-1801,2581,-2600,-742,5602,-98,760,255,5.08,381,1938,1.5
2584,7254,1028,3,-564,-250,-4132,-3630,5306,2092,-2528,2550,-424,1680,6656,80,758,469,5.08,386,1963,1.5
3552,7850,930,-346,-932,-344,-5524,-4404,4396,2007,-3085,2753,528,2740,7970,427,399,894,5.08,376,1913,1.6
4344,8130,1204,-821,-960,-382,-7260,-4702,3046,2333,-3416,3230,-824,2144,7292,682,-57,1347,5.07,386,1959,1.6
4994,8090,1254,-1279,-660,-344,-9170,-4254,2432,2973,-4015,3824,1680,972,9366,875,-391,1550,5.07,386,1959,1.6
5286,8340,876,-1535,-518,-418,-10818,-3168,832,3158,-4375,4103,2792,-3146,12430,886,-625,2218,5.07,386,1959,1.7
5252,10894,76,-2028,-536,-208,-11564,-908,648,2037,-4175,4438,1664,548,12474,836,-1065,2977,5.08,386,1963,1.7
5454,12102,-932,-2363,373,617,-12392,-132,770,198,-3625,3757,260,2540,8860,1086,-1396,3498,5.08,386,1963,1.7
5244,12388,-1846,-1914,1517,1272,-14134,-90,-26,-1874,-3077,2905,-1072,2812,7922,1251,-1486,4774,5.08,386,1963,1.8
