AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,342,1742,0.0
1950,15398,-3098,2673,6766,12275,-4834,-5620,18,-2547,-10541,6192,-6630,-2036,8320,2922,-3072,11596,5.08,391,1988,0.0
1516,14622,-2584,2516,5952,9981,-4404,-6120,498,-2174,-11429,6349,-6354,-3052,7856,3033,-2920,11702,5.08,401,2037,0.1
1634,13606,-2664,2357,5826,9827,-4594,-5972,776,-2346,-10731,6456,-5892,-3766,7466,3107,-2863,11213,5.08,396,2012,0.1
1598,12210,-2484,2356,5729,9590,-4982,-5798,1202,-2630,-10318,6264,-4670,-4374,6916,3153,-2802,10603,5.08,381,1938,0.2
1558,11732,-2374,2463,5593,9410,-4284,-5966,1158,-3559,-8485,5284,-3438,-4392,6566,3227,-2645,9805,5.08,401,2037,0.2
1310,11614,-2604,2365,5825,9201,-3070,-6542,1214,-3247,-4819,4936,-3406,-3900,6102,3361,-2321,9250,5.08,386,1963,0.2
936,11618,-2508,2067,5833,9096,-3812,-7532,1498,-3688,-6195,5174,-3672,-3132,5350,3505,-2083,8797,5.08,391,1988,0.3
250,12058,-1368,1437,5520,8969,-3370,-8856,1952,-3869,-8377,4722,-4086,-2382,4536,3625,-1765,8523,5.08,391,1988,0.3
-274,12068,-126,897,5213,9146,-2124,-9056,1670,-4068,-8783,3822,-4198,-1734,3560,3716,-1369,8396,5.08,391,1988,0.3
-928,12096,888,647,4615,9289,-1312,-9444,1148,-3976,-8612,2737,-3076,-354,3306,3821,-826,8286,5.08,401,2037,0.4
-1372,11638,1242,870,4049,9362,-378,-9236,970,-3275,-8001,2123,-142,402,3474,4000,-372,8167,5.08,396,2012,0.4
-1778,11450,1536,1290,3257,9288,42,-9674,1606,-2494,-8042,1043,1052,-1646,4882,3961,41,8244,5.08,386,1963,0.4
-1602,12888,2582,917,2028,8902,1024,-10888,2002,-1952,-8137,425,1678,-7392,11020,3400,466,8270,5.08,401,2037,0.5
-426,14286,4016,78,393,8194,2056,-12190,1902,-2060,-8151,40,1524,-13088,13522,2152,26,7578,5.08,401,2037,0.5
-652,14112,4692,124,-1546,7037,1292,-12586,1034,-3299,-7129,-1008,3270,-12774,12024,1292,-116,5674,5.08,391,1988,0.5
-580,13732,4564,1132,-2707,6195,986,-13562,936,-3940,-5245,-2165,4966,-11464,10872,949,-306,3511,5.08,391,1988,0.6
-1162,12222,4572,2540,-2713,5652,2486,-11724,1206,-3356,-4578,-2177,6272,-10060,8926,941,-296,2202,5.08,391,1988,0.6
236,11098,3946,3331,-2608,4683,4902,-10706,1114,-2976,-3741,-2494,5530,-7940,7618,977,-185,1184,5.09,415,2116,0.6
1442,9652,3022,3392,-2687,3571,6708,-10498,222,-3055,-2640,-2716,4768,-6220,7512,865,-268,32,5.08,406,2062,0.7
2200,8260,796,3126,-1455,2838,8048,-10232,-1254,-3960,-1716,-3453,3762,-4002,7606,796,-157,-254,5.09,415,2116,0.7
2868,6980,-1456,3050,333,2091,7534,-11156,-1494,-4452,-1511,-3833,3792,-2364,7800,749,-248,-573,5.09,415,2116,0.8
3408,5220,-2378,3129,2398,1499,5158,-10326,-444,-4460,336,-4593,3746,-1428,7864,779,-204,-768,5.08,406,2062,0.8
3240,4608,-2486,3480,4586,754,3508,-9708,-1536,-5444,10789,-7546,3080,-1390,7148,782,-36,-998,5.09,357,1817,0.8
1996,4612,-940,4059,6261,177,782,-9852,-2368,-4001,8063,-6256,2474,-1734,6152,697,86,-1028,5.09,396,2016,0.9
684,4050,1544,4549,7304,-271,242,-9662,-1568,-4551,6916,-6256,2896,-2686,5694,425,179,-1155,5.09,401,2041,0.9
-1276,3426,7474,4383,7203,-832,-398,-8830,1672,-4140,8238,-5468,3688,-2604,6018,268,512,-1441,5.09,401,2041,0.9
-6544,32054,32767,-738,-4470,2433,-32768,15074,32767,10123,5085,5834,2618,-1268,6830,135,736,-1392,5.09,396,2016,1.0
-6358,14254,30542,2938,-13009,-247,-10980,-1406,-2264,-3170,1005,-7750,2614,260,7646,-87,-240,-883,5.08,406,2062,1.0
1730,6840,7406,450,-3140,-1699,9166,-6638,13394,-2817,-5312,908,3736,-14,6990,-267,-558,-1030,5.08,396,2012,1.0
360,3768,1242,-328,-3229,-2612,-704,-4924,10288,-965,-1177,1274,2180,488,5638,-555,-554,-694,5.09,396,2016,1.1
-3210,6566,404,586,-2508,-2060,-6248,-6604,9926,824,-3417,1922,2986,394,6174,-476,-275,-488,5.09,406,2066,1.1
1688,4892,3182,552,-2739,-3696,-4806,-5296,8330,1452,-2814,2670,3388,578,6672,-142,-205,-295,5.09,396,2016,1.1
2216,4434,3608,-1083,-932,-4827,-3108,-6796,7536,3030,-5783,4469,3368,190,7108,62,-429,-383,5.09,401,2041,1.2
2060,2088,3142,-969,218,-5684,-4078,-7830,7624,4463,-7057,5796,3070,804,7598,51,-731,-509,5.09,411,2091,1.2
3264,3708,1822,-868,1331,-6403,-3934,-7132,4860,6443,-6749,6573,3116,1136,8114,-27,-987,-453,5.09,411,2091,1.3
5678,4808,790,-1020,4440,-8211,-4098,-7412,2272,7072,-6745,7351,2662,1310,7774,-49,-1221,-238,5.09,396,2016,1.3
5612,5048,650,57,4471,-7687,-4558,-10276,796,6673,-4972,7101,1772,1572,6856,117,-1098,223,5.09,401,2041,1.3
5302,6710,1640,589,4634,-8140,-5490,-8962,62,6289,-1623,7514,1642,1066,6550,274,-994,742,5.09,367,1867,1.4
5376,8152,4332,1544,3791,-7287,-7102,-8272,544,5382,113,8536,2006,1520,6820,429,-841,1105,5.09,420,2141,1.4
6856,9736,6130,1562,3570,-6519,-7700,-8320,402,4804,307,9748,2768,2322,7194,673,-843,1433,5.09,371,1892,1.4
8342,9976,7588,1199,2737,-5396,-7802,-9200,-1952,3618,847,10094,3022,2900,7564,946,-893,1872,5.09,396,2016,1.5
10662,8536,8976,3946,1700,-5124,-9972,-11652,-3892,3337,1339,10234,2488,2940,7554,1128,-924,2534,5.09,401,2041,1.5
12412,8366,7014,-242,13882,2590,-12852,-11398,-3446,3425,658,10253,1920,2908,7204,1295,-770,3241,5.08,401,2037,1.5
7474,7578,7946,-660,3950,541,-14418,-10712,-3234,2418,204,9776,1918,2612,7034,1503,-604,3931,5.08,391,1988,1.6
8824,8446,7354,-173,-310,1137,-13924,-12780,-4318,631,432,8353,2170,2354,7122,1737,-404,4650,5.08,391,1988,1.6
10974,7806,5832,-813,576,2370,-13068,-13054,-4646,-1670,444,7420,1432,1688,6996,2016,8,5518,5.08,401,2037,1.6
9192,8656,4926,-1965,5430,4432,-11396,-11570,-3862,-4317,17,6466,2054,1310,7656,2259,354,6139,5.08,362,1838,1.7
9464,9308,3668,-2385,5765,5680,-9678,-12430,-3392,-5972,-535,5655,2000,1646,7986,2455,529,6833,5.08,396,2012,1.7
8576,10936,2652,-1949,5780,7023,-8362,-13266,-3090,-6108,-965,5136,1264,2034,8092,2600,638,7744,5.08,396,2012,1.7
8176,12270,1590,-2190,6230,8038,-6432,-13708,-2204,-5876,-2214,5116,498,2120,8284,2731,643,8734,5.08,391,1988,1.8
