AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-1384,32072,5750,2313,930,-2072,-7650,-28762,-1406,3274,-4781,5750,-888,-6402,13174,-32,-678,-15,5.08,367,1863,0.0
-582,30126,6514,28,-920,468,204,-27336,-16,653,3455,4138,-1176,-5738,10142,-392,-900,-776,5.08,367,1863,0.1
102,25648,6604,-737,-1965,2002,1002,-24238,2996,481,2310,2214,-1678,-4550,8432,-510,-772,-1223,5.07,420,2132,0.1
1258,19470,3834,-1102,-3210,4210,4420,-17288,2618,-149,-4551,-3812,-3406,-1226,7456,-691,-421,-1342,5.08,367,1863,0.1
1266,16256,1610,-672,-3429,5392,3772,-13706,104,-1827,-8655,-7677,-4356,1020,7964,-715,-99,-923,5.08,415,2112,0.2
2074,14842,-158,-401,-3885,6301,7126,-13738,-2306,-1232,-4005,-6159,-4286,3002,8580,-663,267,-609,5.07,415,2108,0.2
2774,13456,-2924,-1117,-4343,7070,4596,-10248,-3408,752,-2175,-6486,-2502,5726,8644,-77,338,-162,5.08,362,1838,0.2
3546,12770,-4188,-1782,-3922,7937,4964,-8776,-4124,1505,-2400,-5525,-910,4854,9490,418,678,-271,5.07,415,2108,0.3
3476,10994,-4998,-2480,-3476,8146,5280,-7030,-4476,2868,340,-4702,-884,1882,8820,601,232,-324,5.07,411,2083,0.3
3240,7418,-5940,-2950,-2607,8595,4548,-3762,-4080,3293,-518,-5165,-1064,60,9664,582,-44,-442,5.08,367,1863,0.3
2984,5846,-5772,-3212,-2406,8445,3930,-3534,-3858,3504,-1286,-5123,-2166,-2674,6612,351,425,-1135,5.07,411,2083,0.4
2312,3956,-5332,-3367,-2209,8476,3922,-2522,-4102,3817,-1792,-5586,-1200,-3106,7176,127,268,-1144,5.06,425,2153,0.4
2376,2358,-5048,-3922,-1684,8053,4924,226,-4680,4948,809,-4914,-484,-1516,5708,-63,240,-791,5.08,367,1863,0.4
2018,366,-4700,-4202,-1236,8371,4826,1208,-4934,4560,1034,-3430,-672,-384,5702,-49,283,-652,5.07,415,2108,0.5
1920,-2804,-4922,-4261,137,8189,5068,3044,-4432,4596,-1143,-3777,-1050,838,5356,113,203,-328,5.08,362,1838,0.5
1934,-5206,-4878,-4261,-7,6898,5434,3996,-4122,3622,-1211,-4120,-942,1500,4464,247,212,-204,5.08,411,2087,0.5
1630,-6098,-4956,-4142,199,6146,5662,5010,-4244,2637,-1193,-3641,-710,1636,5018,343,96,-64,5.07,420,2132,0.6
1442,-8956,-5030,-4152,-563,3821,6768,6452,-5440,792,-2455,-2110,-786,598,5266,393,-30,19,5.08,362,1838,0.6
1832,-11154,-5754,-3264,-641,2528,6460,6370,-5092,350,-1711,-1374,-690,564,5682,303,-85,45,5.07,415,2108,0.6
2652,-13034,-6714,-1029,-310,186,6572,5640,-4182,-983,1235,-90,-614,420,6368,168,-175,43,5.08,367,1863,0.7
2610,-12348,-6394,240,-23,-1018,6774,5034,-3722,-1359,2215,904,-462,370,6256,121,-197,76,5.07,415,2108,0.7
3178,-10430,-5696,1845,472,-2833,6714,4416,-3404,-2167,2863,2093,-928,208,5984,64,-329,120,5.08,381,1938,0.8
3284,-9698,-5644,2657,781,-3841,6542,4338,-3602,-3077,2633,2404,-1172,50,5634,40,-285,190,5.07,420,2132,0.8
2844,-8218,-5674,3485,1075,-4780,6018,3826,-3536,-3986,2286,2623,-1202,194,5666,1,-299,285,5.06,425,2153,0.8
