AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-22,5802,-1832,8447,6032,-2199,-1382,-1504,1304,318,11894,93,-1970,-306,7512,164,378,-955,5.08,391,1988,0.0
-336,6788,-300,8415,5415,-2979,-4018,78,3404,1110,11498,-12,-1830,-464,7616,165,349,-1166,5.06,513,2599,0.1
2064,17134,4596,11669,3826,-1886,-3822,-6090,5356,2604,13421,-738,-1788,-698,7074,105,224,-1435,5.06,513,2599,0.1
-12010,11252,-15238,-3911,-7506,-371,-32768,-514,11868,-8329,10032,6202,-1352,-532,7134,18,67,-1672,5.06,518,2623,0.1
7740,14512,-4382,-1460,-2335,-7128,-1078,-7042,19608,4499,378,2679,-1160,-206,7158,-36,-466,-1793,5.06,513,2599,0.2
9634,2270,-2384,1139,-6675,-7577,-944,-2900,10084,-2132,3921,3094,-860,-608,7052,46,-576,-1870,5.06,513,2599,0.2
-1448,-2624,1264,1653,-5813,-9042,4108,-836,7066,-5403,3728,1508,-1632,-316,7070,197,-531,-2031,5.06,513,2599,0.3
-954,5630,-38,3198,-2771,-8735,1472,-2020,6506,-8269,3310,150,-2802,884,6920,304,-362,-1665,5.06,508,2574,0.3
-3004,5232,-1550,1887,-5156,-9956,-2508,-286,7134,-10231,4733,4119,-3296,1860,8110,422,-177,-1044,5.06,508,2574,0.4
-2162,9012,-2862,-3466,-7991,-14773,-2422,-1874,6376,-12037,6514,5103,-2566,2518,9082,505,-54,-772,5.06,513,2599,0.4
70,9434,-4740,-6507,-6450,-16431,-3378,-3628,3528,-12654,4605,5295,-674,2372,9660,425,-414,-904,5.06,513,2599,0.5
2642,6508,-7538,-2801,-2429,-9211,-3458,-7864,2338,-10007,2572,6623,-424,1036,8020,-73,-889,-254,5.06,494,2500,0.5
996,11844,-6260,-4797,734,-11466,-4874,-7068,1930,-7599,1555,6684,-1672,1014,7000,-450,-1143,396,5.06,513,2599,0.6
2926,12568,-5002,-6110,312,-11152,-6708,-7202,1490,-6952,-211,7526,-2080,826,7288,-485,-1170,1283,5.06,503,2549,0.6
2094,11306,-3456,-4475,-333,-10631,-9276,-8596,2066,-6757,-1857,7521,-1844,882,8836,-603,-1480,2575,5.06,508,2574,0.6
2654,13476,-5340,-3212,3213,-9350,-10532,-9596,1244,-5857,-2536,7578,-2026,1426,8936,-727,-1749,3677,5.06,528,2673,0.7
462,17274,-4594,-2352,5440,-6975,-11124,-10776,1610,-3785,-3191,7735,-2754,1866,7572,-760,-2005,4711,5.06,508,2574,0.7
1382,19818,-4194,-4520,6160,-7050,-11370,-10002,2428,-2568,-3931,8039,-3412,1154,6314,-691,-1963,5574,5.06,513,2599,0.8
66,17868,-2132,-5132,6304,-6428,-11400,-8180,2944,-3046,-4782,6851,-3910,598,6090,-528,-1777,6201,5.06,503,2549,0.8
-1178,16438,-1176,-4370,6008,-5068,-11036,-8122,2834,-4310,-5236,7282,-3972,290,6010,-362,-1508,6582,5.05,503,2544,0.9
-1580,15820,-744,-4520,7136,-3614,-9876,-9248,2860,-4523,-5656,6189,-4316,44,5440,-220,-1174,7050,5.06,518,2623,0.9
