AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-3880,10486,-2708,-8067,2715,1304,-9654,-2162,-1370,-6326,-1670,2528,-3668,-92,6688,863,372,7767,5.08,376,1913,0.0
-4242,9196,-3474,-8207,3575,2064,-8114,-1232,-2350,-6404,-1768,909,-3726,-544,6322,949,361,8448,5.06,503,2549,0.1
-4594,9244,-3412,-8186,3565,2702,-7596,-1682,-2878,-6794,-1317,47,-3690,-1686,6050,1015,484,8915,5.06,503,2549,0.1
-4460,8902,-3936,-8042,3342,2925,-7408,-2378,-3860,-6981,-982,-85,-3556,-3996,5902,901,809,9352,5.06,508,2574,0.1
-4560,9034,-4598,-8190,3397,2932,-7250,-2846,-4500,-6708,-878,-667,-4084,-5774,5612,481,1128,9632,5.06,503,2549,0.2
-4162,8776,-5170,-9079,4071,2883,-7306,-3236,-4630,-6586,-1342,-1517,-3476,-6170,5788,-5,1247,9663,5.06,508,2574,0.2
-4074,8002,-5132,-9889,5908,2635,-7734,-3540,-4490,-6882,-2018,-2429,-2310,-4730,4936,-284,1437,9381,5.05,503,2544,0.3
-3470,7664,-4890,-10997,8581,2453,-7614,-3278,-3538,-7335,-2490,-3056,-2424,-3336,3924,-420,1582,9455,5.06,508,2574,0.3
-3220,8214,-5624,-11572,9839,840,-7160,-2952,-2794,-7729,-3006,-3624,-1966,-1252,4096,-521,1340,9478,5.06,503,2549,0.4
-3574,8804,-7154,-10621,6190,1476,-7304,-2074,-2442,-8003,-3987,-3603,-686,-80,5520,-464,856,9406,5.06,508,2574,0.4
-4732,9150,-8400,-10083,5082,1904,-8000,-1738,-3442,-9056,-4214,-3864,778,-118,9842,-477,384,9365,5.06,508,2574,0.5
-6976,10110,-8788,-9988,4910,2332,-9536,-2742,-4934,-9792,-4269,-4330,330,-604,13316,-493,69,9365,5.06,508,2574,0.5
-8264,10688,-8854,-10479,4648,2440,-8846,-4050,-5366,-9668,-4373,-4060,-2750,-1478,11918,-938,-625,9424,5.06,513,2599,0.6
-7884,11212,-10376,-10616,4616,2745,-8738,-5634,-5272,-8825,-4505,-3107,-3054,-1606,9234,-1229,-739,9690,5.06,508,2574,0.6
-8266,11362,-11650,-10736,4484,3135,-9412,-6484,-4570,-8335,-4955,-2664,-3448,-1168,6532,-1234,-461,10851,5.06,503,2549,0.6
-7868,10390,-11814,-10991,4964,4598,-9484,-6956,-3720,-8304,-6727,-2343,-4496,-292,7488,-1401,-483,11136,5.06,513,2599,0.7
-7036,10352,-11588,-10948,6004,5541,-9376,-6650,-2590,-8142,-8442,-1864,-4964,794,7666,-1490,-342,11242,5.06,494,2500,0.7
-6668,11516,-11524,-10196,6283,6364,-9184,-6392,-1966,-8102,-8886,-999,-3952,422,9186,-1555,-573,11303,5.06,503,2549,0.8
-6270,11956,-11814,-9544,6523,6976,-9050,-6998,-2248,-8521,-8616,-736,-2958,38,10592,-1485,-752,11132,5.06,499,2524,0.8
-5820,12608,-12770,-9100,7096,7567,-8480,-7628,-2288,-8654,-7517,-870,-4292,602,10348,-1396,-1086,11028,5.06,508,2574,0.9
-6610,12594,-12934,-8769,7717,8209,-8242,-8658,-2204,-8569,-7639,-1143,-5602,1350,9912,-1197,-1382,11462,5.06,508,2574,0.9
-7026,12698,-12446,-8605,8186,8590,-7758,-9032,-2268,-8471,-8041,-1378,-6832,876,8992,-1071,-1613,12261,5.06,503,2549,1.0
-7558,12240,-12446,-8346,8859,9057,-7088,-9534,-2254,-8118,-8705,-1529,-6892,-16,9354,-1044,-1866,12827,5.06,503,2549,1.0
-7584,12126,-12660,-7934,9234,8900,-5868,-9822,-2590,-7421,-9130,-1439,-7454,126,9030,-1191,-1957,13289,5.06,543,2747,1.0
-7870,11248,-12484,-7212,9754,9084,-4780,-9858,-2700,-6848,-9373,-1262,-8276,398,8254,-1228,-2007,13729,5.06,503,2549,1.1
-7888,10662,-11628,-6355,9965,9071,-3912,-10582,-2924,-6373,-10107,-1226,-8602,-28,10098,-1127,-2072,13885,5.06,508,2574,1.1
-7456,10028,-11204,-5364,10283,9222,-2622,-10304,-2930,-5804,-10746,-921,-8914,-1204,9698,-895,-1748,13550,5.06,508,2574,1.2
-6540,9460,-10324,-4741,10385,8646,-1888,-10556,-2604,-5202,-10772,-702,-9440,-2630,7792,-687,-1597,13313,5.06,503,2549,1.2
-5766,8564,-9296,-4165,10042,7906,-1892,-10274,-2328,-4419,-10778,-682,-9732,-1996,6858,-633,-1655,13337,5.06,503,2549,1.3
-4846,8126,-8930,-3825,10455,7250,-1412,-9402,-2016,-3990,-10816,-646,-9902,-1962,7302,-597,-1402,13584,5.06,513,2599,1.3
-4834,7962,-8852,-3382,11074,6660,-1456,-9460,-1830,-3405,-11017,-720,-9350,-1414,6330,-571,-1027,13999,5.05,508,2569,1.4
-4362,7528,-8732,-3163,11949,5974,-1162,-9042,-1538,-2670,-11271,-509,-9614,-1888,5752,-659,-893,14028,5.06,508,2574,1.4
