AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-5940,5142,-1916,-83,6,91,-7876,-1932,30,-108,-31,-50,642,-192,7496,-7,28,8,5.08,870,4422,60.7
-5904,5140,-1804,-56,-1,92,-7816,-1892,58,-87,-39,-52,690,-210,7492,-3,12,-9,5.07,997,5058,60.8
-5936,5210,-1864,-47,-16,126,-7774,-1900,36,-75,-35,-51,662,-206,7412,-2,16,1,5.08,987,5018,60.9
-5846,5232,-1842,-56,6,116,-7840,-1912,58,-74,-29,-45,636,-238,7458,3,26,13,5.08,992,5043,61.0
-5928,5230,-1830,-78,20,99,-7904,-1868,82,-62,-27,-37,586,-206,7430,-7,41,17,5.08,978,4969,61.0
-5846,5170,-1748,-90,17,99,-7872,-1880,50,-69,-28,-26,670,-288,7382,-5,42,-4,5.07,997,5058,61.1
-5930,5206,-1788,-83,30,80,-7854,-1892,122,-93,-39,-26,654,-214,7446,1,34,6,5.08,997,5068,61.2
-5938,5204,-1828,-104,26,76,-7916,-1862,82,-99,-35,-30,632,-198,7476,5,31,3,5.08,1002,5093,61.3
-5870,5186,-1852,-127,41,49,-7864,-1840,104,-84,-34,-34,688,-204,7510,7,32,16,5.07,1007,5108,61.4
-5902,5218,-1872,-139,16,54,-7872,-1826,96,-70,-36,-41,664,-194,7394,4,30,15,5.07,997,5058,61.5
-5914,5150,-1822,-130,46,64,-7864,-1866,122,-59,-28,-45,628,-198,7494,5,40,16,5.07,1002,5083,61.6
-5858,5216,-1810,-121,80,67,-7834,-1818,110,-69,-36,-48,654,-196,7448,6,30,27,5.07,1026,5207,61.7
-5912,5168,-1810,-146,61,53,-7842,-1740,120,-97,-40,-44,680,-222,7428,3,36,31,5.07,1017,5158,61.8
-5904,5196,-1880,-151,104,44,-7874,-1802,52,-108,-42,-44,674,-242,7500,2,24,17,5.08,1036,5267,61.8
-5928,5182,-1786,-146,100,46,-7920,-1804,86,-105,-44,-33,642,-296,7474,3,23,17,5.07,1002,5083,61.9
-5952,5148,-1750,-130,48,62,-7848,-1856,114,-95,-47,-28,670,-214,7452,-4,23,20,5.07,1012,5133,62.0
-5912,5158,-1858,-109,96,81,-7848,-1764,94,-97,-52,-13,672,-206,7444,-4,18,28,5.08,1002,5093,62.1
-5886,5112,-1816,-129,62,52,-7868,-1790,100,-114,-53,-15,668,-206,7488,-2,12,24,5.08,992,5043,62.2
-5914,5170,-1868,-113,33,86,-7836,-1774,168,-124,-48,-27,674,-198,7484,4,12,35,5.07,1007,5108,62.3
-6000,5192,-1756,-97,53,72,-7942,-1832,68,-128,-42,-21,760,-202,7482,1,-6,63,5.07,997,5058,62.4
-5946,5150,-1842,-93,41,72,-7914,-1850,96,-114,-49,-24,710,-194,7382,-9,-15,52,5.08,997,5068,62.5
-5904,5142,-1798,-97,48,67,-7938,-1846,76,-125,-54,-25,620,-178,7420,-8,3,40,5.07,1002,5083,62.6
-5904,5192,-1884,-92,84,65,-7924,-1830,40,-142,-47,-10,692,-254,7564,-5,-19,35,5.07,987,5009,62.6
-5988,5220,-1850,-106,107,49,-7868,-1772,76,-164,-44,-13,614,-200,7436,-5,-26,53,5.07,992,5034,62.7
-6028,5152,-1782,-108,45,40,-7840,-1800,118,-164,-51,-15,626,-232,7468,-12,-19,56,5.08,997,5068,62.8
-5902,5134,-1774,-104,100,34,-7910,-1820,94,-149,-56,-15,582,-202,7404,-18,-8,57,5.08,992,5043,62.9
-5858,5084,-1704,-106,68,38,-7896,-1848,104,-168,-54,-4,710,-182,7580,-24,-16,52,5.07,992,5034,63.0
-5846,5122,-1732,-100,103,49,-7892,-1844,92,-158,-68,2,706,-218,7360,-20,-26,45,5.07,992,5034,63.1
-5904,5158,-1792,-101,110,50,-7918,-1866,116,-161,-71,-4,710,-278,7492,-24,-16,40,5.07,997,5058,63.2
