AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,440,2232,0.0
5396,1834,500,13240,4648,6877,6890,-5302,3070,-9556,5208,-2867,1428,-1880,8182,-113,259,-1459,5.06,489,2475,0.1
5880,3414,1716,12306,5096,3515,7418,-5640,2494,-9985,5186,-4213,980,-908,7702,-159,380,-1491,5.07,479,2430,0.1
5182,2722,2310,10451,5997,2793,6484,-5782,2034,-10691,5856,-4382,588,-176,7822,-84,313,-1748,5.07,494,2504,0.1
3202,2244,3214,9925,6994,3732,3712,-6276,3832,-10119,6028,-4580,242,520,8044,43,228,-1899,5.06,494,2500,0.2
3496,3638,4204,8292,7309,4285,2020,-10206,6848,-7745,5280,-4831,576,996,8010,142,211,-1807,5.07,489,2480,0.2
-32768,32767,32767,-7227,408,-3401,-32768,-32768,32767,3802,-15337,-2360,838,682,7488,189,94,-1727,5.07,484,2455,0.3
1776,-5912,-974,-2815,-2927,1267,21972,-13776,-4640,2299,-12573,-7227,2122,126,6190,2,-402,-2183,5.07,484,2455,0.3
17190,-1712,-566,2938,-8012,-2165,14576,-4958,1054,-401,-52,592,-1788,1300,7784,-66,-183,-1992,5.06,484,2450,0.4
8132,-78,-1370,1812,391,212,4900,-258,1200,-1180,2225,-1253,-3930,1888,7972,-35,-148,-840,5.07,484,2455,0.4
5850,3404,7258,-305,38,1767,5420,-1000,9138,-1705,425,-1037,-574,1022,6842,-161,-14,-96,5.06,484,2450,0.4
5020,1198,6414,13,597,1371,3212,-1386,7660,-1267,924,-1163,2644,662,6706,-345,-53,-355,5.07,484,2455,0.5
7154,-1054,1688,-9,-1481,4532,5236,-3626,5528,118,140,-782,1500,1238,6392,-280,-102,-535,5.07,479,2430,0.5
7428,-1482,2316,-798,2433,716,6164,-740,5634,1846,592,116,56,1022,6958,-146,43,-471,5.07,484,2455,0.6
5422,-2918,2114,-1003,1202,-631,4236,-720,5310,1151,-347,83,144,1094,7726,-28,187,-305,5.07,484,2455,0.6
